h3_level8_index,total_requests,request_diversity,sewer_requests,building_count,mean_building_area,sd_building_area
88ad368e15fffff,5,4,1,6,65.48423333333334,53.006288428965355
88ad368e17fffff,231,60,43,326,113.6246226993865,101.27947413864415
88ad368e1bfffff,253,78,42,331,114.00619516616315,107.8293576271519
88ad368e31fffff,126,51,15,261,111.94925632183909,111.8959851814224
88ad368e33fffff,92,40,14,116,89.71492500000001,76.48444037147615
88ad368e35fffff,1,1,0,10,131.21880000000002,193.454103031299
88ad368e37fffff,122,50,14,180,100.22802722222222,88.43074099898388
88ad368e3bfffff,263,75,25,452,121.5938482300885,108.91199172655915
88ad368e81fffff,0,0,0,3,99.0175,80.21031975276
88ad368e83fffff,8,7,1,415,97.0780178313253,148.14142367566933
88ad368e85fffff,0,0,0,4,12.219775,3.394838781027262
88ad368e87fffff,2,2,0,103,120.07484660194174,99.3256806596408
88ad368e89fffff,8,4,0,24,94.36324583333334,125.39620772027385
88ad368e8bfffff,122,43,42,495,93.11313454545456,123.64824547895961
88ad368e8dfffff,0,0,0,0,0.0,0.0
88ad368e91fffff,55,29,7,302,97.34941059602649,115.34938909966534
88ad368e93fffff,24,8,1,127,82.47346456692912,87.6687124207155
88ad368e95fffff,162,49,42,643,91.95027776049767,89.11965785913264
88ad368e97fffff,162,50,8,532,92.08240357142857,109.3505616875263
88ad368e99fffff,78,23,0,360,120.05528083333334,116.51229861884565
88ad368e9bfffff,9,7,0,146,105.35655410958904,89.8745990075437
88ad368e9dfffff,124,48,13,571,96.73415989492119,98.06815473374081
88ad368ea1fffff,0,0,0,0,0.0,0.0
88ad368ea3fffff,0,0,0,0,0.0,0.0
88ad368ea5fffff,0,0,0,2,38.94615,9.709353923150603
88ad368ea7fffff,0,0,0,4,20.4659,13.875290686924968
88ad368ea9fffff,0,0,0,3,19.811,9.23658155596539
88ad368eabfffff,0,0,0,0,0.0,0.0
88ad368eadfffff,0,0,0,2,14.12065,5.086006945040479
88ad368eb1fffff,2,2,1,0,0.0,0.0
88ad368eb3fffff,4,4,1,91,97.67295604395603,124.75805553237319
88ad368eb5fffff,0,0,0,1,9.02,0.0
88ad368eb7fffff,1,1,0,0,0.0,0.0
88ad368eb9fffff,106,42,11,689,101.25843657474601,138.31168908898073
88ad368ebbfffff,260,67,14,686,123.34366836734695,111.3466087632413
88ad368ebdfffff,1,1,0,1,8.6522,0.0
88ad368ec1fffff,758,100,178,1460,118.7212356849315,222.49618247613228
88ad368ec3fffff,721,94,126,1364,96.39251796187683,112.28467594644275
88ad368ec5fffff,717,103,135,1705,90.21908428152493,181.04676760397086
88ad368ec7fffff,336,81,52,1132,85.79848763250884,74.52108327335868
88ad368ec9fffff,100,38,12,151,99.281759602649,80.95112903695345
88ad368ecbfffff,69,26,15,54,159.2260351851852,231.63626680938611
88ad368ecdfffff,1052,134,137,1689,118.60771663706336,195.07628832130482
88ad368ed1fffff,343,83,25,1393,81.20218894472362,76.6307735039168
88ad368ed3fffff,620,99,140,2678,68.92261811053024,91.02287971831738
88ad368ed5fffff,414,76,88,1217,92.8535052588332,191.62827405123218
88ad368ed7fffff,353,92,66,1141,146.4789339176161,1126.5757136431641
88ad368ed9fffff,80,39,15,450,95.44211422222222,84.22527843982014
88ad368edbfffff,481,90,70,1261,87.64641030927835,96.63309731313214
88ad368eddfffff,45,27,0,261,134.0771061302682,151.33880033325164
88ad368ee1fffff,2,2,1,2,16.84015,6.4845227368712335
88ad368ee3fffff,1,1,0,0,0.0,0.0
88ad368ee5fffff,0,0,0,0,0.0,0.0
88ad368ee7fffff,0,0,0,0,0.0,0.0
88ad368ee9fffff,256,65,52,498,101.16898514056226,84.43105312471657
88ad368eebfffff,26,19,1,78,118.21405641025642,125.98223322642893
88ad368eedfffff,0,0,0,0,0.0,0.0
88ad368f13fffff,0,0,0,0,0.0,0.0
88ad368f17fffff,0,0,0,0,0.0,0.0
88ad368f23fffff,1,1,1,0,0.0,0.0
88ad368f25fffff,0,0,0,10,27.55251,28.001775423769516
88ad368f27fffff,102,47,0,413,82.62183656174335,74.99684206139189
88ad368f31fffff,0,0,0,0,0.0,0.0
88ad368f33fffff,0,0,0,3,22.745833333333334,22.142595258987445
88ad368f35fffff,0,0,0,0,0.0,0.0
88ad368f37fffff,0,0,0,2,41.6359,23.02976075646467
88ad368f3bfffff,1,1,0,1,63.2324,0.0
88ad368f3dfffff,0,0,0,0,0.0,0.0
88ad368881fffff,2,2,0,6,76.05238333333334,69.31459430525196
88ad368883fffff,34,14,0,85,67.1079105882353,42.06329899819359
88ad368885fffff,48,15,2,5,36.0666,31.21329499011599
88ad368887fffff,737,95,73,1986,55.63429425981873,47.2424875167937
88ad36888bfffff,0,0,0,0,0.0,0.0
88ad368891fffff,70,31,2,330,67.69882363636363,61.827648536946576
88ad368893fffff,629,93,51,1732,74.34326062355659,94.23991696755789
88ad368895fffff,648,84,37,1849,67.102824391563,65.38359380315491
88ad368897fffff,1039,105,77,2910,63.422227628865976,60.43763096809301
88ad368899fffff,3,2,0,21,52.99842380952381,49.39432104131916
88ad36889bfffff,19,14,0,91,77.02251208791209,69.52567303216502
88ad36889dfffff,0,0,0,1,46.9167,0.0
88ad3688a1fffff,515,75,66,1814,58.596787100330765,80.59624347038955
88ad3688a3fffff,83,32,5,482,77.17585518672199,124.44783179582652
88ad3688a5fffff,904,96,79,2915,58.51417012006861,77.46690881598808
88ad3688a7fffff,911,120,51,3327,53.99928821761347,55.844385710554405
88ad3688a9fffff,0,0,0,5,12.200460000000001,4.276459877398595
88ad3688abfffff,617,88,48,1775,59.131728901408444,52.1973298104912
88ad3688adfffff,244,55,24,731,66.56013392612859,102.2600385563191
88ad3688b1fffff,116,38,5,309,52.543123300970876,35.09847112402385
88ad3688b3fffff,7,5,2,0,0.0,0.0
88ad3688b5fffff,1,1,0,7,16.824857142857145,4.663431238497089
88ad3688b7fffff,4,3,0,0,0.0,0.0
88ad3688b9fffff,605,86,39,1759,59.081084764070496,57.101654832522534
88ad3688bbfffff,851,92,37,2078,60.49773907603465,54.232650821062066
88ad3688bdfffff,395,76,16,1473,56.11758696537678,47.82134679685501
88ad3688e7fffff,0,0,0,5,176.26582,132.534247419401
88ad368905fffff,0,0,0,0,0.0,0.0
88ad368907fffff,0,0,0,0,0.0,0.0
88ad368911fffff,0,0,0,1,49.1655,0.0
88ad368913fffff,0,0,0,299,25.990571571906354,20.875400886924947
88ad368915fffff,0,0,0,37,56.33904054054054,88.1971405769971
88ad368917fffff,0,0,0,2359,26.3954,20.917974225765466
88ad368921fffff,0,0,0,0,0.0,0.0
88ad368923fffff,8,5,4,2518,37.20489499602859,24.38078935301744
88ad368925fffff,18,6,2,129,54.63911550387596,46.61736107359584
88ad368927fffff,2,2,1,313,48.77761597444089,134.18723077768917
88ad368929fffff,0,0,0,0,0.0,0.0
88ad36892bfffff,0,0,0,0,0.0,0.0
88ad36892dfffff,0,0,0,0,0.0,0.0
88ad368931fffff,788,44,307,5880,40.40614212585034,55.06677389883603
88ad368933fffff,694,48,240,4955,38.728245973763876,76.60381435646931
88ad368935fffff,881,43,40,7742,36.00384359338672,24.2793814865384
88ad368937fffff,590,48,183,3788,43.8175489968321,78.53735012648757
88ad368939fffff,32,5,2,464,19.21129719827586,15.212647821808702
88ad36893bfffff,1064,55,479,4023,42.30243211533681,37.70760486424677
88ad36893dfffff,176,18,91,3552,28.545046621621623,23.123256871937752
88ad368965fffff,0,0,0,0,0.0,0.0
88ad368967fffff,0,0,0,1,7.8817,0.0
88ad368981fffff,839,85,96,2058,58.73465932944606,113.17720778975956
88ad368983fffff,1786,106,243,3026,62.86458671513549,61.77904671606831
88ad368985fffff,3393,57,1638,707,38.22167538896747,198.38844091495235
88ad368987fffff,592,80,65,1185,58.26932396624473,42.40763026657111
88ad368989fffff,1762,117,248,3882,54.45521161772282,56.003815404778805
88ad36898bfffff,1425,111,320,2950,58.23999498305085,64.4109724860361
88ad36898dfffff,594,62,93,1375,48.57440487272727,35.8488152968444
88ad368991fffff,695,95,46,2790,62.73972093189963,127.63676313387128
88ad368993fffff,1153,121,82,3785,60.06831421400264,64.52899755067159
88ad368995fffff,1250,127,199,1894,108.05903289334742,348.46545916409156
88ad368997fffff,882,113,81,2885,82.90301140381283,271.75134238115334
88ad368999fffff,939,109,57,3227,58.89365388906105,87.06449131203051
88ad36899bfffff,826,108,64,3228,60.30354302973978,104.95139096551176
88ad36899dfffff,1503,119,173,3309,56.40753692958597,75.1094463140081
88ad3689a1fffff,596,46,146,3649,51.61808901068786,59.20265021428866
88ad3689a3fffff,1,1,1,76,17.241490789473684,9.049002284718874
88ad3689a5fffff,516,62,86,3463,52.25066578111464,61.09683043608581
88ad3689a7fffff,554,58,130,4203,46.52988715203426,59.5252656073548
88ad3689a9fffff,521,53,120,2577,52.71624928211098,61.204370984900194
88ad3689abfffff,0,0,0,328,20.71840945121951,14.78937202911185
88ad3689adfffff,749,62,137,2964,49.344590283400805,64.23179060683898
88ad3689b1fffff,1422,114,175,2745,58.869538615664844,97.32219189673317
88ad3689b3fffff,1018,110,91,1974,68.44760309017224,74.7182601755698
88ad3689b5fffff,1,1,0,90,229.63555555555556,440.17945532066375
88ad3689b7fffff,948,87,161,1889,67.4059694017999,123.96409921575811
88ad3689b9fffff,1068,104,173,2489,59.396272036962635,67.38948451692166
88ad3689bbfffff,1336,110,166,3439,59.13615132305903,75.53905369380347
88ad3689bdfffff,1,1,0,29,126.28379655172415,240.3978909299397
88ad3689c1fffff,1,1,0,0,0.0,0.0
88ad3689c3fffff,2,2,0,0,0.0,0.0
88ad3689c5fffff,0,0,0,472,23.945347881355932,18.726057253963575
88ad3689c7fffff,659,72,139,2259,42.18009831783975,30.68894572205803
88ad3689d1fffff,794,63,84,1521,47.05309151873767,33.12849760438772
88ad3689d3fffff,632,86,60,2099,60.003034159123395,80.39621183188446
88ad3689d5fffff,1191,83,85,2442,54.25031756756756,53.92466110533379
88ad3689d7fffff,1292,103,123,2903,54.97833379262832,75.27222752356798
88ad3689d9fffff,0,0,0,0,0.0,0.0
88ad3689dbfffff,72,15,27,48,35.54495,33.262620503738795
88ad3689ddfffff,0,0,0,0,0.0,0.0
88ad3689e1fffff,946,64,220,5120,46.25857958984375,50.63050700708575
88ad3689e3fffff,721,69,196,3787,46.54932149458674,38.17518151508636
88ad3689e5fffff,637,44,102,3437,54.62970128018621,141.32914758918136
88ad3689e7fffff,860,62,264,2614,64.28544319051262,126.06634244615333
88ad3689e9fffff,452,21,0,4510,29.287376496674057,20.523913257744432
88ad3689ebfffff,60,14,35,3771,32.110465049058604,21.9516453634533
88ad3689edfffff,647,39,168,6468,37.281651839826836,31.319105311475028
88ad36d405fffff,924,108,311,1380,99.73642239130434,125.00252164041933
88ad36d407fffff,303,87,32,453,120.68659801324503,154.8959010545804
88ad36d40dfffff,95,46,2,351,98.34120598290598,91.72031014252245
88ad36d421fffff,589,104,100,2066,82.14461616650533,111.57728146288457
88ad36d423fffff,1282,133,380,1892,102.03015914376321,149.39722754601792
88ad36d425fffff,2412,98,831,9608,31.065196086594504,29.483355788191414
88ad36d427fffff,1267,111,331,4082,47.30047067613915,93.29927755871239
88ad36d429fffff,918,89,250,1916,66.29921002087683,130.16190111846413
88ad36d42bfffff,900,130,136,1795,116.64012813370474,240.54466141321592
88ad36d42dfffff,792,86,182,8160,28.58326667892157,148.43877558844298
88ad36d431fffff,381,83,41,651,126.00195637480799,133.5349988200005
88ad36d435fffff,769,91,121,2433,98.31954780106864,112.7418974954747
88ad36d437fffff,712,101,136,1801,109.34372909494725,117.36072560956195
88ad36d439fffff,0,0,0,0,0.0,0.0
88ad36d43dfffff,907,126,125,1222,147.90622872340424,299.9625876047892
88ad36d445fffff,78,35,15,475,82.86931642105263,84.18913376003084
88ad36d461fffff,900,93,210,2727,49.06652247891456,45.23399433175988
88ad36d463fffff,1252,112,244,3093,69.00764678305852,82.61654061746289
88ad36d465fffff,344,38,144,879,58.15535028441411,152.44619555616552
88ad36d467fffff,1441,107,330,3487,52.063117579581295,57.067188005315124
88ad36d469fffff,653,94,102,1620,96.34760679012345,132.72849582022369
88ad36d46bfffff,537,98,91,1475,82.80533118644068,73.41745273886588
88ad36d46dfffff,239,61,18,806,101.49735942928041,88.6103438026494
88ad36d4a1fffff,0,0,0,0,0.0,0.0
88ad36d4a3fffff,0,0,0,1,24.3819,0.0
88ad36d4a5fffff,0,0,0,57,108.9662350877193,141.98988469494745
88ad36d4a7fffff,0,0,0,50,135.433546,259.7452229647141
88ad36d4adfffff,0,0,0,15,84.46059333333332,172.9460494455154
88ad36d4b5fffff,0,0,0,1,9.8284,0.0
88ad36d4b7fffff,0,0,0,0,0.0,0.0
88ad36d501fffff,0,0,0,3,16.727766666666664,5.880206459243871
88ad36d503fffff,35,16,0,476,116.38142962184874,101.01172321651813
88ad36d505fffff,0,0,0,8,14.799525000000001,5.1744828527662
88ad36d507fffff,0,0,0,23,151.11047826086957,197.50988682290165
88ad36d509fffff,14,5,1,96,128.26410833333333,161.27431370705312
88ad36d50bfffff,6,6,0,105,95.98678285714286,136.41149826876656
88ad36d50dfffff,6,1,0,23,117.09672173913043,211.68717170427976
88ad36d511fffff,132,47,11,1101,133.05184359673027,145.84491983817557
88ad36d513fffff,721,103,72,1758,95.11479715585894,103.64397733067806
88ad36d515fffff,179,52,15,964,131.14034543568465,114.00019585908265
88ad36d517fffff,397,79,50,1642,106.43063635809987,151.87992203194958
88ad36d519fffff,139,45,19,1084,86.11689538745387,333.3573269932733
88ad36d51bfffff,588,67,167,2493,81.51087681508223,318.6008365587062
88ad36d51dfffff,102,37,4,954,130.79944517819706,165.59789347836565
88ad36d521fffff,0,0,0,25,46.255104,43.608222960492974
88ad36d523fffff,0,0,0,68,151.45251470588235,177.21608882029437
88ad36d525fffff,0,0,0,0,0.0,0.0
88ad36d527fffff,0,0,0,0,0.0,0.0
88ad36d529fffff,0,0,0,1,79.7234,0.0
88ad36d52bfffff,0,0,0,1,104.1429,0.0
88ad36d52dfffff,0,0,0,11,198.57171818181817,533.3636635855836
88ad36d531fffff,6,3,4,146,129.85899452054795,333.567549970492
88ad36d533fffff,309,58,96,856,108.07177955607476,151.963048041991
88ad36d535fffff,11,3,2,82,118.19741951219511,115.63853939573463
88ad36d537fffff,489,78,156,1125,119.47697253333332,110.89410538526444
88ad36d539fffff,10,9,0,73,141.13831643835616,137.5300488272694
88ad36d53bfffff,172,54,19,425,113.99525364705882,112.47209219116887
88ad36d53dfffff,2,2,0,3,899.7203999999998,1318.472861900718
88ad36d541fffff,202,47,77,643,87.97033732503888,73.84870907264992
88ad36d543fffff,31,8,0,173,100.74982254335261,145.79639237293694
88ad36d545fffff,762,79,200,2438,51.26468888433142,69.79326639900019
88ad36d547fffff,94,11,5,217,120.20314976958525,150.65802272315608
88ad36d549fffff,31,8,0,330,73.60907606060606,123.43191715007991
88ad36d54bfffff,29,7,0,86,98.23681046511628,176.07210543437228
88ad36d54dfffff,137,29,30,851,53.19681210340775,68.16237985283725
88ad36d551fffff,305,58,115,1539,83.99928310591292,331.3593385212164
88ad36d553fffff,1565,96,502,7223,33.01808913193963,48.328809744003216
88ad36d555fffff,16,5,3,325,123.11494030769232,200.7999586271078
88ad36d557fffff,141,37,13,769,39.70814395318595,44.26523031859661
88ad36d559fffff,29,8,19,23,53.54125652173912,60.84091630412297
88ad36d55bfffff,1386,79,442,4429,49.94604393768345,163.66195537907953
88ad36d55dfffff,88,32,24,191,267.97685078534033,687.9257637061725
88ad36d561fffff,21,1,0,53,98.07587547169811,184.3641994631726
88ad36d563fffff,0,0,0,39,93.60206923076923,123.6278201956671
88ad36d565fffff,2,2,0,55,98.79053818181818,80.28280143812107
88ad36d567fffff,11,3,0,63,110.53319365079365,105.75839309870838
88ad36d569fffff,9,5,1,117,93.76880341880343,104.51715996680916
88ad36d56bfffff,3,3,0,69,90.35664637681158,134.93426200047932
88ad36d56dfffff,3,3,0,93,106.74952258064515,166.75994409101256
88ad36d581fffff,178,67,13,687,165.4690171761281,554.197260188456
88ad36d583fffff,35,25,1,473,225.74343594080338,683.998350016615
88ad36d585fffff,494,90,106,1100,120.59930745454545,115.06923452417193
88ad36d587fffff,251,72,20,1118,122.4617273703041,308.43717071944195
88ad36d589fffff,96,44,18,345,377.0434292753623,1263.3838746628005
88ad36d58bfffff,63,33,8,288,277.3536163194444,542.7515672888267
88ad36d58dfffff,162,45,53,429,109.97651258741259,108.17131699625388
88ad36d591fffff,3,2,2,40,26.172267499999997,73.04462992616538
88ad36d593fffff,0,0,0,203,174.38567832512314,353.68102079802594
88ad36d595fffff,1,1,0,4,121.888025,157.15264019017465
88ad36d597fffff,0,0,0,39,180.97789487179486,296.82559739167766
88ad36d599fffff,0,0,0,13,186.61707692307692,246.21292191049852
88ad36d59bfffff,0,0,0,20,88.19594,163.22106923410863
88ad36d59dfffff,10,5,5,6,164.15101666666666,157.5192491406865
88ad36d5a1fffff,406,75,66,1003,124.70029750747757,125.80031111417598
88ad36d5a3fffff,413,83,60,912,114.82951798245614,120.24106960985753
88ad36d5a5fffff,265,67,42,755,140.85015430463577,132.50641622515278
88ad36d5a7fffff,243,52,67,440,129.52104818181817,152.67301554660497
88ad36d5a9fffff,566,98,128,1063,121.18240761994356,135.49089309366477
88ad36d5abfffff,456,81,52,1089,123.22405803489438,125.16955568484846
88ad36d5adfffff,310,78,52,870,141.14748988505747,127.29189908009161
88ad36d5b1fffff,383,68,15,786,110.18343994910941,95.97675281718139
88ad36d5b3fffff,20,17,1,151,137.15158145695364,285.56607124918446
88ad36d5b5fffff,408,86,38,1138,121.05393374340947,117.80274030912206
88ad36d5b7fffff,213,57,13,1105,139.31198226244345,109.94040110632035
88ad36d5b9fffff,175,56,24,1849,83.73225521903731,68.24816472106284
88ad36d5bbfffff,6,5,0,176,77.1571965909091,59.8896590467168
88ad36d5bdfffff,676,92,122,1133,112.09935816416592,109.13241284902445
88ad36d5c1fffff,414,81,87,1338,111.38774050822123,142.48395943975413
88ad36d5c3fffff,502,79,23,1533,59.38388682322244,57.41930032776682
88ad36d5c5fffff,381,88,58,766,204.1900808093995,505.8962162005891
88ad36d5c7fffff,678,81,226,1118,78.88371466905188,104.20945887066937
88ad36d5c9fffff,417,85,98,1250,128.54796256,179.97536187423
88ad36d5cbfffff,602,94,96,1973,98.34484069944247,108.63838052695783
88ad36d5cdfffff,753,107,156,1571,148.6129649267982,390.84344951719464
88ad36d5d1fffff,83,34,10,423,165.2479964539007,256.6859074374803
88ad36d5d3fffff,0,0,0,65,106.95081230769232,98.77780064130603
88ad36d5d5fffff,66,30,4,597,105.26794958123953,169.79713191250508
88ad36d5d7fffff,2,2,1,20,171.274695,253.0095874276568
88ad36d5d9fffff,21,13,2,35,119.95369142857143,152.18150788828444
88ad36d5dbfffff,0,0,0,0,0.0,0.0
88ad36d5ddfffff,16,12,3,97,211.54040927835055,530.8870950467723
88ad36d5e1fffff,813,116,90,1302,135.79871996927804,187.11823513635562
88ad36d5e3fffff,340,79,61,858,108.8060344988345,129.77448775091682
88ad36d5e5fffff,411,76,120,1006,131.13071262425447,150.29488363903064
88ad36d5e7fffff,457,78,114,1166,114.60027855917667,108.14443384680314
88ad36d5e9fffff,582,121,83,1068,156.52119915730336,321.9075612875869
88ad36d5ebfffff,603,107,103,1068,124.88005823970039,185.91927037259666
88ad36d5edfffff,409,81,52,1054,109.11032969639469,109.03119989476855
88ad36d601fffff,0,0,0,0,0.0,0.0
88ad36d603fffff,0,0,0,0,0.0,0.0
88ad36d605fffff,0,0,0,30,76.21505,74.48906436329523
88ad36d607fffff,1,1,0,0,0.0,0.0
88ad36d609fffff,0,0,0,1,6.7797,0.0
88ad36d60bfffff,0,0,0,0,0.0,0.0
88ad36d60dfffff,0,0,0,1,216.0858,0.0
88ad36d615fffff,0,0,0,0,0.0,0.0
88ad36d619fffff,0,0,0,0,0.0,0.0
88ad36d61dfffff,2,2,0,24,182.38307916666668,121.55963089755751
88ad36d621fffff,96,34,12,118,161.50562881355933,119.16891620984724
88ad36d623fffff,91,29,4,83,140.06435903614457,109.66509471427091
88ad36d625fffff,193,68,21,394,139.23331700507615,155.80526345358214
88ad36d627fffff,1,1,0,6,157.53653333333332,182.54807471159663
88ad36d629fffff,0,0,0,8,71.881775,78.23046555411499
88ad36d62bfffff,29,18,3,71,152.93051408450705,259.7570455681701
88ad36d62dfffff,0,0,0,0,0.0,0.0
88ad36d639fffff,3,3,0,0,0.0,0.0
88ad36d63dfffff,0,0,0,14,101.97508571428571,61.55870208658071
88ad36d641fffff,0,0,0,0,0.0,0.0
88ad36d643fffff,0,0,0,2,6.308949999999999,0.6005457892617354
88ad36d645fffff,0,0,0,0,0.0,0.0
88ad36d647fffff,0,0,0,0,0.0,0.0
88ad36d649fffff,0,0,0,0,0.0,0.0
88ad36d64bfffff,0,0,0,0,0.0,0.0
88ad36d64dfffff,0,0,0,0,0.0,0.0
88ad36d651fffff,0,0,0,0,0.0,0.0
88ad36d655fffff,0,0,0,0,0.0,0.0
88ad36d657fffff,5,3,0,29,98.76353793103449,73.17847794096302
88ad36d65dfffff,0,0,0,0,0.0,0.0
88ad36d661fffff,0,0,0,0,0.0,0.0
88ad36d663fffff,0,0,0,0,0.0,0.0
88ad36d665fffff,0,0,0,0,0.0,0.0
88ad36d667fffff,0,0,0,0,0.0,0.0
88ad36d669fffff,0,0,0,0,0.0,0.0
88ad36d66bfffff,0,0,0,0,0.0,0.0
88ad36d66dfffff,0,0,0,0,0.0,0.0
88ad36d701fffff,0,0,0,1,63.1443,0.0
88ad36d703fffff,574,104,68,1067,106.95783523898783,128.763793844537
88ad36d705fffff,0,0,0,24,91.823325,152.13887888830888
88ad36d707fffff,13,7,0,123,127.65036097560976,245.94503208313702
88ad36d709fffff,0,0,0,0,0.0,0.0
88ad36d70bfffff,0,0,0,0,0.0,0.0
88ad36d70dfffff,0,0,0,3,65.8952,34.85644162145643
88ad36d711fffff,694,105,98,1302,105.11345238095238,140.24132152509333
88ad36d713fffff,520,83,84,1330,85.39981669172933,94.47355445659507
88ad36d715fffff,698,106,151,1604,81.85758971321695,135.22756162547165
88ad36d717fffff,747,114,111,2271,76.03064671950682,70.87820301533455
88ad36d719fffff,436,92,68,669,131.1619158445441,113.66630884260522
88ad36d71bfffff,1,1,1,8,171.829525,201.1713763255509
88ad36d71dfffff,421,86,34,664,127.71419713855421,133.89297262731424
88ad36d721fffff,19,3,1,135,105.94993333333333,174.00075816107685
88ad36d723fffff,80,9,3,303,95.08388316831683,152.31779336752766
88ad36d725fffff,4,2,0,27,87.27497037037037,90.75374414788125
88ad36d727fffff,0,0,0,55,47.82308363636364,49.26381012148236
88ad36d729fffff,0,0,0,0,0.0,0.0
88ad36d72bfffff,7,2,0,59,88.21452033898306,123.82862097289778
88ad36d72dfffff,0,0,0,0,0.0,0.0
88ad36d731fffff,51,15,2,97,93.85222577319587,108.49701237052307
88ad36d733fffff,0,0,0,14,92.89785714285713,69.95651073754227
88ad36d735fffff,82,8,0,309,97.70690258899677,180.40329392044256
88ad36d737fffff,23,7,0,263,62.437458935361214,110.48567145064138
88ad36d739fffff,99,38,5,413,127.5308740920097,184.53177271030336
88ad36d73bfffff,148,43,14,465,74.7803088172043,70.12226396799018
88ad36d73dfffff,115,18,2,345,84.75952666666667,125.27497976491638
88ad36d741fffff,0,0,0,1,113.6458,0.0
88ad36d743fffff,0,0,0,0,0.0,0.0
88ad36d745fffff,0,0,0,0,0.0,0.0
88ad36d747fffff,0,0,0,3,24.5517,25.04425599314142
88ad36d749fffff,0,0,0,0,0.0,0.0
88ad36d74bfffff,0,0,0,6,34.48631666666667,16.795898700982534
88ad36d74dfffff,0,0,0,0,0.0,0.0
88ad36d751fffff,0,0,0,0,0.0,0.0
88ad36d753fffff,0,0,0,0,0.0,0.0
88ad36d755fffff,0,0,0,0,0.0,0.0
88ad36d757fffff,0,0,0,0,0.0,0.0
88ad36d759fffff,0,0,0,0,0.0,0.0
88ad36d75bfffff,0,0,0,0,0.0,0.0
88ad36d75dfffff,0,0,0,0,0.0,0.0
88ad36d761fffff,0,0,0,0,0.0,0.0
88ad36d763fffff,0,0,0,0,0.0,0.0
88ad36d765fffff,0,0,0,0,0.0,0.0
88ad36d767fffff,0,0,0,0,0.0,0.0
88ad36d769fffff,0,0,0,1,44.5841,0.0
88ad36d76bfffff,0,0,0,0,0.0,0.0
88ad36d76dfffff,0,0,0,2,40.534099999999995,5.598588650722607
88ad36d01bfffff,0,0,0,3352,21.675646628878283,16.445160538986045
88ad36d081fffff,0,0,0,0,0.0,0.0
88ad36d083fffff,0,0,0,0,0.0,0.0
88ad36d087fffff,0,0,0,0,0.0,0.0
88ad36d089fffff,0,0,0,0,0.0,0.0
88ad36d08bfffff,0,0,0,0,0.0,0.0
88ad36d091fffff,24,1,0,79,98.9569582278481,105.14073136124549
88ad36d093fffff,48,12,3,322,74.75039409937888,90.08509377342371
88ad36d095fffff,0,0,0,4,41.888325,28.642768967097087
88ad36d097fffff,4,4,0,234,100.79294829059829,119.27888567249457
88ad36d099fffff,0,0,0,2,26.7422,5.891472279490078
88ad36d09bfffff,31,4,0,89,92.67371460674158,110.24552788527353
88ad36d09dfffff,1,1,1,0,0.0,0.0
88ad36d0a3fffff,0,0,0,0,0.0,0.0
88ad36d0a7fffff,0,0,0,13,32.870953846153846,30.45459759104842
88ad36d0abfffff,0,0,0,0,0.0,0.0
88ad36d0b1fffff,0,0,0,14,93.37537857142856,150.2941885117891
88ad36d0b3fffff,0,0,0,22,108.67110454545454,143.66054256472088
88ad36d0b5fffff,0,0,0,6,158.29546666666667,304.78239029919473
88ad36d0b7fffff,1,1,0,19,92.57748421052631,234.45407185366287
88ad36d0b9fffff,0,0,0,8,157.5673375,155.12481836362738
88ad36d0bbfffff,0,0,0,25,99.84837999999999,133.83297808328422
88ad36d0bdfffff,3,2,0,13,82.08556153846153,109.90450042911148
88ad36d0c1fffff,0,0,0,0,0.0,0.0
88ad36d0c3fffff,0,0,0,0,0.0,0.0
88ad36d0c7fffff,0,0,0,0,0.0,0.0
88ad36d0c9fffff,0,0,0,0,0.0,0.0
88ad36d0cbfffff,0,0,0,1,13.1779,0.0
88ad36d0cdfffff,0,0,0,0,0.0,0.0
88ad36d0d1fffff,0,0,0,1,24.8108,0.0
88ad36d0d3fffff,0,0,0,3,21.21043333333333,24.232378062487662
88ad36d0d5fffff,0,0,0,0,0.0,0.0
88ad36d0d7fffff,0,0,0,0,0.0,0.0
88ad36d0d9fffff,0,0,0,8,27.40665,13.87499758033441
88ad36d0dbfffff,0,0,0,3,25.4325,1.4046348030716036
88ad36d0ddfffff,0,0,0,3,15.366866666666667,7.1358335955467265
88ad36d193fffff,0,0,0,0,0.0,0.0
88ad36d197fffff,0,0,0,0,0.0,0.0
88ad36d19bfffff,0,0,0,0,0.0,0.0
88ad36d1b1fffff,0,0,0,0,0.0,0.0
88ad36d1b3fffff,0,0,0,0,0.0,0.0
88ad36d1b5fffff,0,0,0,0,0.0,0.0
88ad36d1b7fffff,0,0,0,0,0.0,0.0
88ad36d1bbfffff,0,0,0,0,0.0,0.0
88ad36d281fffff,0,0,0,0,0.0,0.0
88ad36d283fffff,0,0,0,1,31.9538,0.0
88ad36d287fffff,0,0,0,0,0.0,0.0
88ad36d28bfffff,0,0,0,0,0.0,0.0
88ad36d291fffff,0,0,0,0,0.0,0.0
88ad36d293fffff,0,0,0,0,0.0,0.0
88ad36d295fffff,0,0,0,0,0.0,0.0
88ad36d297fffff,0,0,0,0,0.0,0.0
88ad36d299fffff,0,0,0,0,0.0,0.0
88ad36d29bfffff,0,0,0,0,0.0,0.0
88ad36d29dfffff,0,0,0,0,0.0,0.0
